Fecha,ALPEKA,ALSEA,AMXB,ARA,AC,ASURB,AUTLANB,AXTELCPO,BACHOCOB,BIMBOA,BOLSAA,CEMEXCPO,CHDRAUIB,ELEKTRA,FUNO11,FEMSAUBD,GCARSOA1,LABB,GENTERA,GFNORTEO,GFINBURO,GISSAA,GMEXICOB,GAPB,GRUMAB,HERDEZ,HOMEX,ICHB,KIMBERA,LIVEPOLC-1,MEGACPO,MFRISCOA-1,OMAB,ORBIA,PE&OLES,PINFRA,Q,RA,SIGMAFA,SIMECB,SORIANAB,SPORTS,TLEVISACPO,VESTA,WALMEX
2010-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-02,,8.6505896605,9.8427236992,6.3335500006,19.765587661,39.442709182,19.764625878,11.45,18.229239195,18.064213803,8.3716413433,8.3545727425,,628.84408296,,38.375168939,15.015037567,13.087682148,,26.399673138,16.184311409,,15.275424647,19.619321159,20.445450482,,61.555248323,41.084339198,9.1591668458,,14.599937639,,9.2247517503,18.623327874,182.31361995,21.243159728,,,4.5221608559,29.75260664,28.958255811,,44.089738582,,18.902343556
2010-02-03,,8.9243966527,10.09957017,6.2978479149,19.798585303,38.87264112,20.067073889,11.96,18.229239195,18.477302813,8.5894154375,8.3681243609,,638.86951165,,38.41698714,15.515660626,13.338164103,,26.945793137,16.597340169,,15.049440908,20.14614062,20.916020374,,63.019960962,41.0077429,9.1435767746,,14.443189842,,9.107123724,18.904741493,182.4083359,21.395988215,,,4.6157631505,30.088794286,29.826089976,,43.481720735,,19.026593522
2010-02-04,,8.7874931566,9.8794160522,6.0907758179,19.699592377,37.852519325,19.546581962,11.5,18.229239195,18.399321725,8.3767058571,8.0157822825,,635.66435601,,37.294865418,15.512006443,13.104380945,,26.451961223,16.749719712,,14.549048343,19.402948881,20.047900056,,59.306867777,40.25135446,9.0547133686,,13.832993062,,8.9125850653,18.523269699,179.92386384,21.357781094,,,4.5849169398,29.416418994,29.725603915,,42.088346503,,18.555751545
2010-02-05,,8.6163637864,9.8794160522,6.1050566522,19.548746012,37.468473472,19.398874794,11.38,,18.43725847,8.3716413433,8.3545727425,,625.75073507,,37.559714023,15.862808002,13.037585757,,26.928363775,16.962249074,,14.436056473,19.440578842,20.445450482,,58.868386923,40.021565567,8.9611729413,,13.827394926,,8.9713990784,18.579552423,181.59960746,21.166745484,,,4.5008876072,29.108246986,29.689063529,,41.885673887,,18.297442404
2010-02-08,,8.5906943809,9.7326466401,6.2050224921,19.327190415,37.678498548,19.490312565,11.76,18.229239195,18.3466318,8.3311252327,8.510416354,,621.47408844,,37.817592928,15.979741855,13.267194215,,26.35319484,16.701599856,,14.753509821,19.703988573,20.202052262,,59.288209017,39.925820195,9.0453593259,,14.443189842,,9.1795102017,18.635835146,185.24252837,21.006275573,,,4.6003400451,29.014861529,29.652523143,,41.015870578,,18.774823854
2010-02-09,,8.7361543455,9.7693389932,6.2764266635,19.586457603,38.722623209,19.546581962,12.21,18.190120656,18.460442037,8.295673636,8.3342453149,,631.87220965,,37.678198925,15.358530761,13.333989403,,25.801265054,16.545210326,,14.947210169,19.788655986,20.9079071,,61.294025687,40.021565567,9.1279867034,,14.566348825,,9.1614135823,19.036067848,186.08040018,20.998634148,,,4.653523167,29.126924077,30.282844799,,41.598554348,,19.039672466
2010-02-10,,8.727597877,9.6592619341,6.2550054121,19.529890217,39.106669061,19.237100276,12.11,18.190120656,18.414074903,8.2500930116,8.4358824528,,618.21302892,,37.510926122,15.362184943,13.271368915,,25.597922502,17.36324787,,15.011776951,20.099103168,21.281117704,,61.629883362,39.427944259,9.4943533772,49.789613188,14.689507808,,9.3559522411,18.998546032,186.24797454,20.952785602,,,4.5982127203,29.463111723,30.374195764,,41.336768886,,18.944850123
2010-02-11,,8.6505896605,9.7968582579,6.1621799893,19.610027348,39.232684107,19.124561481,11.86,17.086977855,18.207530398,8.1791898182,8.3884517885,,605.72782962,,37.552744323,15.318334749,13.192049629,,25.963939097,17.114628616,,15.522930647,20.047361971,21.75980087,,62.674773907,40.107736402,9.6455770681,,15.22133069,,9.514297661,18.973531488,185.68696472,21.013916997,,,4.5179062062,29.995408829,30.785275105,,41.083428117,,18.89907382
2010-02-12,,8.5906943809,9.7601659049,6.1907416579,19.166916153,39.304692704,19.539548288,11.68,17.055683024,18.519454753,8.1893188458,8.3342453149,,606.80863792,,37.169410816,15.471810431,13.200399027,,26.271857819,17.254978195,,15.904950777,19.859212164,21.784140692,,62.180316774,40.615186874,9.631546004,,15.058984758,,9.5278701256,18.817190589,186.16783028,21.013916997,,,4.5647073535,30.107471377,31.936297261,,40.720306347,,19.350297382
2010-02-15,,8.5564685069,9.8152044344,6.2050224921,19.157488255,39.424707033,19.476245215,11.94,17.055683024,18.95572733,8.2045123873,8.3410211241,,610.1815052,,37.427289721,15.373147492,13.258844817,,26.295096968,17.254978195,,15.85652569,19.976805793,21.816593788,,62.497515689,40.739655858,9.6658441607,49.789613188,15.058984758,,9.5550150547,18.767161501,187.20241982,,,,4.5131197252,30.256888109,31.80840591,,41.066538732,,19.193350056
2010-02-16,,8.6163637864,9.9986661996,6.2193033264,19.369615955,39.352698436,19.673188107,12.15,17.21215718,19.800873723,8.6198025204,8.5239679724,,629.3844871,,37.280926018,15.687407222,13.292242411,,26.829597393,17.583797208,,16.383821082,20.541255215,21.905839802,,62.870690884,40.854550305,9.6471360752,,15.109367978,,9.609304913,18.998546032,193.26424021,21.984377891,,,4.6099130071,30.817200851,31.936297261,,41.615443733,,19.657652562
2010-02-17,,8.7361543455,10.007839287,6.2121629093,19.298906722,39.59872781,19.680221781,11.96,17.063506731,19.843025663,8.6400605757,8.4697614989,,651.81125928,,37.720017126,16.071096428,13.559423163,,26.463580798,17.680036919,,16.254687517,20.621218883,21.694894678,,61.723177161,40.213056311,9.6409000468,,15.238125097,,9.5640633645,19.229930562,196.18586279,22.366449109,,,4.650864011,30.565060117,31.972837646,,42.299463811,,20.089257708
2010-02-18,,8.778936688,9.94362767,6.247864995,19.355474108,39.364699868,20.095208588,11.95,16.836619205,20.007418228,8.9439314049,8.3003662689,,638.6179442,,37.587592824,16.476710731,14.210676246,,27.904408029,18.353714896,,16.529096343,20.470699038,22.027538912,,61.975070417,40.107736402,9.962055514,48.157166854,15.417265436,,9.5052493513,19.636416899,201.3442388,22.47342905,,,4.6450138675,30.611752846,32.036783322,,42.66258558,,20.64511282
2010-02-19,,9.1126389598,9.8518967875,6.2764266635,19.374329904,39.304692704,20.038939191,12.02,16.820971789,20.022171407,9.13638293,8.4833131172,,637.22966458,,37.37153212,16.557102755,14.456983502,,28.287853985,18.850953403,,16.997205516,20.447180312,22.059992008,,60.668957237,40.117310939,10.00726672,,16.234593234,,9.514297661,19.698953259,200.44808025,22.465787626,,,4.6439502051,30.555721571,32.383916988,,42.671030272,,20.409691831
2010-02-22,,9.2067601134,9.7234735519,6.3192691663,19.34604621,39.484714197,20.116309612,11.87,16.586260555,19.988449855,9.0198991122,8.510416354,,650.86089336,,37.573653423,16.706924254,14.507079893,,27.852119944,18.967243054,,16.921877603,20.517736489,21.75980087,,60.351758321,40.385397981,9.8451299798,,16.077845437,,9.5595392096,19.617655991,199.3406323,22.259469168,,,4.5726848217,30.527705934,31.717054945,,42.721698426,,20.187349786
2010-02-23,,9.6431400072,9.6867811988,6.2764266635,19.412041495,39.712741422,19.94750142,11.65,16.985269653,19.967373885,8.8477056423,8.3477969333,,651.08450887,,37.859411129,17.057725813,14.386013614,,27.986220584,18.702583849,,16.808885734,20.658848845,21.646215034,,57.692885061,40.069438253,9.6798752248,,15.954686453,,9.5007251965,19.567626904,199.78506865,22.160130652,,,4.5397112862,29.995408829,32.210350155,,42.350131964,,19.827678831
2010-02-24,,9.6773658813,9.6776081106,6.1621799893,19.553459961,39.820754318,19.94750142,11.23,17.21215718,19.906253573,9.1768990406,8.2664872229,,648.59678633,,37.469107921,17.547386323,14.678242562,,27.986220584,18.754713692,,16.868071951,20.498921509,21.224324786,,54.343637691,39.983267418,9.6985833103,,16.005069674,,9.4554836479,19.548865996,196.63029914,22.007302164,,,4.5551343915,29.976731737,32.794996329,,41.775892887,,19.817869623
2010-02-25,,9.7115917553,9.6317426693,6.0979162351,19.72787607,40.012777244,19.820895275,10.76,16.586260555,19.644911546,9.4757053559,8.2664872229,,647.0594297,,37.845471729,17.602199066,15.63424869,,27.758832542,18.273515137,,16.539857473,20.404846605,20.932246922,10.137778093,53.06551265,39.830074823,10.011943741,,15.837125606,,9.1840343566,19.273706014,193.2788119,22.160130652,,,4.4886554891,30.200856834,32.475267952,,40.754085117,,20.154652427
2010-02-26,,9.8570517199,9.6500888458,6.2050224921,19.737303968,41.026898323,19.595817685,10.32,17.986704253,19.651234337,9.3440279966,8.3139178873,,622.36855048,,38.235774936,16.615569681,16.348122262,,27.857950406,17.764246666,,16.416104473,20.498921509,20.445450482,9.77571459,54.37162583,39.830074823,10.562273256,,16.626462726,,9.1659377372,18.62958151,186.39369138,22.144847803,,,4.5859806022,30.088794286,31.452137148,,39.934949962,,20.824948298
2010-03-01,,9.7714870348,9.585877228,6.1550395722,19.694878428,40.74486465,19.863097323,10.45,17.986704253,20.133874048,9.3288344551,8.3613485517,,628.95589071,,38.95365405,16.389010341,16.30637527,,28.032864285,17.583797208,,16.71203556,20.456587802,21.39470354,9.7534337591,55.379198855,39.830074823,10.596571413,48.973390021,16.738425437,,9.1614135823,19.242437834,184.89280796,22.068433559,,,4.6104448383,30.042101557,31.150678964,,41.243877271,,20.847836449
2010-03-02,,9.8313823144,9.6867811988,6.0979162351,19.836296894,40.864878979,20.060040215,10.15,17.986704253,20.388893283,9.4098666762,8.4087792161,,631.10818999,,39.47638156,16.546140206,16.431616247,,28.283574178,17.583797208,,16.868071951,20.517736489,21.094512402,,54.222355753,40.385397981,10.527975099,48.891767704,16.744023573,,8.921633375,19.548865996,189.29345642,22.068433559,,,4.6301225934,30.303580837,32.904617486,,41.38743704,,21.250013972
2010-03-03,,10.165084586,9.8885891405,6.0979162351,19.878722434,39.970772229,19.989703468,10.37,16.625379094,20.610190967,9.8758019476,8.7069148208,,626.61724517,,39.699411964,16.637494779,16.285501773,,28.767502575,17.97276604,,17.174764168,21.251520738,20.769981442,9.7478635513,54.455590249,40.76837947,10.662049712,,17.001537811,,9.4962010416,19.498836908,192.94366317,21.778059433,,,4.5987445515,30.200856834,32.566618917,,41.539441502,,20.978625888
2010-03-04,,10.19931046,9.8885891405,6.0193716466,19.718448172,40.618849605,19.94750142,10.41,16.633202802,20.795659502,10.007479306,8.5239679724,,619.80628943,,39.831836267,16.579027852,16.995200646,,28.989060155,17.944696124,,17.067152864,21.566671665,20.567149592,9.6921614739,52.934901332,40.624761412,10.693229854,48.973390021,16.788808658,,10.197445044,19.236184198,194.23325718,21.969095042,,,4.6391637241,30.266226654,33.48926366,,41.480328656,,20.54048127
2010-03-05,,10.387552767,10.026185464,5.9551078923,19.921147974,40.714861068,19.792760576,10.46,16.429786399,21.002204007,9.8606084062,8.7069148208,,616.57318185,,40.152442473,16.725195168,17.2498573,,29.076517094,18.125145582,,17.185525299,21.990008732,20.843000908,9.7367231358,52.179221563,40.94072114,10.633987583,48.973390021,17.074313573,,10.419128632,19.086096935,194.4809758,22.007302164,,,4.6561823231,30.481013206,33.772451651,,41.294545425,,20.703968067
2010-03-08,,10.430335109,10.09957017,6.0265120637,19.798585303,41.494954206,19.764625878,10.31,16.594084263,21.18978014,9.4706408421,8.8627584324,,619.19134678,,40.591533582,16.622878047,17.725773015,,29.875290473,17.944696124,,17.659015038,22.19697352,20.924133648,9.7367231358,52.972218851,41.831153101,10.747795103,,17.018332217,,10.572949897,19.304974194,192.44094009,22.083716408,,,4.6237406188,31.134711406,33.781586748,,41.463439271,,20.24947477
2010-03-09,,10.267762208,10.108743258,6.0336524808,19.826868996,41.326934145,19.834962625,10.22,16.429786399,21.495381703,9.2781893169,8.9237407152,,610.96415948,,40.368503177,16.955408692,17.358399481,,29.449666702,17.760236678,,17.734665653,22.164047304,20.54280977,9.6364593964,53.102830169,41.744982266,10.747795103,51.422059522,16.508901878,,11.007268763,20.192990499,190.08761318,22.771444601,,,4.6115085007,30.630429937,32.968563162,,41.623888425,,20.187349786
2010-03-10,,10.250649271,10.191301053,6.0479333151,19.808013201,41.752985013,19.764625878,10.14,16.445433815,21.695603417,9.1768990406,8.7272422484,,605.22469473,,40.577594181,16.96637124,16.928405458,,29.292244211,17.591817184,,17.507713807,22.065268655,20.193938988,9.580757319,53.774545519,42.568392467,10.744677089,51.422059522,16.654453404,,10.862495808,20.355585034,189.81803703,22.924273088,,,4.5742803154,30.86389358,32.539213628,,42.730143119,,20.141573483
2010-03-11,,10.250649271,10.200474141,6.0764949837,19.892864281,41.080904771,19.532514613,10.15,17.21215718,21.771476909,9.5516730632,8.8559826232,,608.49507156,,40.51486688,16.889633399,16.986851247,,29.502140866,17.824396485,,17.448274038,21.867711357,20.226392084,9.6141785655,53.559969782,43.190737386,10.523298078,49.789613188,16.514500014,,10.63176391,20.555701385,191.04205846,22.160130652,,,4.5955535642,31.097357223,33.196940573,,42.848368811,,20.288711601
2010-03-12,,10.293431613,10.163781788,6.0193716466,19.944717718,41.82499361,19.448110517,10.18,,21.900040325,9.7897052127,8.8898616692,,600.64989409,,40.403351678,16.900595948,17.120441623,,29.449666702,17.892566281,,17.026792039,21.980601241,19.89374785,9.6754508507,53.140147689,44.042871198,10.248912824,49.789613188,16.514500014,,10.658908839,20.974694994,187.85085974,22.389373382,,,4.680114728,31.676347057,33.617155011,,43.076375504,,20.517593118
2010-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-16,,10.421778641,10.301378112,6.0193716466,19.878722434,40.738863934,19.757592203,10.38,18.025822792,22.108692427,9.9872212516,8.88308586,,605.17810816,,40.243048575,16.838474839,18.130718842,,29.566275955,18.185295402,,16.740400424,21.632524098,20.120919522,9.580757319,51.339577376,44.301383703,10.406372544,49.789613188,16.956752726,,10.568425742,21.206079524,189.7597503,22.54220187,,,4.7444663055,31.807086697,33.397912696,,43.481720735,,20.527402326
2010-03-17,,10.37043983,10.374762818,5.9265462238,19.841010843,39.520718496,19.813861601,10.5,18.268357734,22.230933053,9.921382572,9.1676698464,,622.1635696,,40.305775876,16.929829411,18.335279105,,29.717867983,18.453964595,,16.805243809,21.373818113,20.640169058,9.5974679423,50.499933188,44.48329991,10.345571266,50.605836355,17.018332217,,10.360314619,21.081006805,187.71971459,22.236544895,,,4.808817883,31.816425243,33.891207905,,43.751950889,,20.050020876
2010-03-18,,10.610020948,10.438974435,5.8551420524,19.841010843,38.938649001,19.687255456,10.26,18.698661664,22.370034454,9.9264470858,9.086360136,,614.71903658,,40.737897284,16.904250131,17.980429669,,29.910273249,18.281535113,,17.10784627,21.524337959,21.346023896,9.5751871113,51.600800012,44.081169347,10.197465589,49.99366898,16.693640353,,10.459846025,20.987202266,189.96375387,22.068433559,,,4.9736855609,31.657669965,34.083044931,,44.039070428,,20.239665562
2010-03-19,,10.669916228,10.448147524,5.8265803839,19.874008485,38.650614612,19.60285136,10.17,18.690837956,22.896933702,10.194866318,9.0931359452,,607.60992683,,40.716988184,17.094267642,17.771694706,,29.420514389,17.964746064,,17.1889005,21.350299387,21.63810176,9.5250552416,51.806046369,44.291809166,10.457819779,49.99366898,16.29057459,,10.577474052,21.074753169,190.89634162,22.083716408,,,5.0236776955,31.592300145,33.845532423,,44.030625735,,20.376994472
2010-03-22,,10.986505562,10.484839877,5.7837378811,19.902292178,38.410585954,19.434043167,10.17,18.659543125,22.690389197,10.275898539,9.2218763199,,607.5167537,,41.114261092,17.532769591,17.867712789,,29.805324922,17.97276604,,17.313183654,21.453781781,22.068105282,9.5250552416,51.404883035,45.718415211,10.501471978,49.99366898,16.178611878,,10.63176391,20.924665906,191.5374957,22.274752017,,,4.9726218985,32.124597251,34.009964159,,44.427526274,,20.357376056
2010-03-23,,11.294538429,10.539878406,5.9265462238,19.921147974,37.390464159,19.673188107,10.11,18.463950429,22.616623302,10.397446871,9.3370650763,,600.31447082,,41.232745994,17.923767162,18.285182714,,29.461327627,17.688056895,,17.707647576,21.477300507,22.376409694,9.5974679423,52.37513854,46.312036518,10.421962615,49.99366898,16.234593234,,10.686053768,21.431210418,192.44822593,22.908990239,,,5.0991977286,32.554170354,35.343688244,,44.461305043,,20.573178629
2010-03-24,,11.208973744,10.52153223,5.8694228867,19.878722434,37.492476338,19.384807444,9.92,18.307476273,21.750400939,10.149285693,8.9576197612,,591.91025458,,41.699715903,17.686245273,18.155767037,,29.723698445,17.479537521,,17.615786115,21.674857804,21.986972542,9.6364593964,52.40312668,45.948204104,10.4406707,49.99366898,15.954686453,,10.744867781,21.343659515,190.0730415,22.802010298,,,5.1342985891,32.255336891,34.567205044,,43.819508427,,20.517593118
2010-03-25,,11.243199618,10.494012965,5.8694228867,19.883436383,39.220682674,19.36370642,9.61,18.229239195,21.596546359,10.068253472,8.6256051104,,590.7735424,,41.5742613,17.525461225,17.734122413,,31.123009475,17.71612681,,17.561749961,21.797155179,21.92206635,9.6643104352,52.459102959,45.574797153,10.450024743,51.013947938,16.240191369,,10.514135884,21.656341313,192.18593562,22.924273088,,,5.0816472984,32.451446351,34.941743999,,43.726616812,,20.658191764
2010-03-26,,11.131965527,10.52153223,5.8408612181,19.89757823,39.280689838,19.019056361,9.4,18.072765039,22.622946093,9.8859309752,8.5442954,,598.33920049,,40.758806385,17.463340116,17.921983879,,31.216296876,17.684046907,,17.664418653,21.496115488,21.662441582,9.5918977345,53.252100247,46.091822163,10.490558928,51.013947938,16.844790014,,10.410080322,21.50625405,191.55935323,22.901348815,,,5.1029205472,32.62887872,35.188391604,,43.35505035,,20.547020741
2010-03-29,,11.234643149,10.659128554,5.8908441381,19.921147974,40.612848889,18.990921662,9.3,17.916290883,22.587116944,9.86567292,8.7611212944,,595.48810274,,40.898200387,17.434106653,17.896935684,,31.875139153,17.760236678,,17.713051192,21.55256043,21.427156636,9.6364593964,54.800777304,47.767366175,10.648018648,51.013947938,17.779678659,,10.47341849,21.83144312,193.34438447,22.977763058,,,5.258764911,32.320706711,34.813852649,,44.013736351,,20.717047011
2010-03-30,,11.166191401,10.668301642,5.8694228867,20.024854849,39.592727093,19.012022686,9.24,17.994527961,22.831598195,9.921382572,8.7678971036,,590.80149434,,41.002745889,17.072342545,17.942857376,,31.787682213,17.467507557,,17.961617499,21.797155179,21.930179624,9.558476488,54.838094823,47.240766629,10.747795103,52.238282689,18.109968659,,10.523184193,22.219168549,191.79978601,23.000687331,,,5.2755366921,33.488024925,34.174395896,,44.174185505,,20.596066781
2010-03-31,,11.465667799,10.539878406,5.9336866409,20.090850134,39.106669061,19.349639071,9.45,17.806758973,22.92644006,9.9163180582,8.6323809196,,585.17383734,,41.142139892,16.896941765,17.938682676,,31.816834527,17.002348953,,17.891370499,21.646635333,22.676600832,9.5361956571,54.604860327,46.991828661,10.930198937,52.401527322,17.992407811,,10.586522361,23.013380315,189.98561139,23.688415524,,,5.2690443897,33.385300922,33.653695397,,44.148851428,,20.638573348
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-05,,11.568345421,10.714167083,6.0193716466,20.321833629,38.998656165,20.784508708,9.63,17.642461109,22.627161287,10.027737362,9.0118262348,,583.58989415,,41.406988497,16.867708302,17.817616398,,31.974257017,16.95021911,,18.469557344,21.482004252,22.5305619,9.5417658648,55.416516375,49.165248609,11.236137271,52.238282689,19.419932389,,10.581998206,23.720041178,191.08577351,23.6807741,,,5.4091699156,34.207092945,33.014238644,,45.035544121,,20.622224668
2010-04-06,,11.439998393,10.723340171,6.040792898,20.416112607,38.734624642,20.861879129,9.67,17.642461109,22.795769046,10.29109208,9.05248109,,584.4936735,,41.393049097,17.112538557,17.75082121,,32.009239793,17.403347749,,19.344943034,20.950481046,22.189804392,9.6086083577,54.912729862,49.787593528,10.931775938,,19.016866626,,10.545804968,23.907650257,191.61035412,23.894733982,,,5.4356801502,33.086467459,33.51666895,,44.427526274,,20.612415461
2010-04-07,,11.097739653,10.604090024,6.1336183208,20.477393942,38.698620343,21.684819068,9.53,17.274746842,22.300483753,10.402511384,8.7611212944,,588.13671724,,41.602140101,17.350060446,17.963730872,,31.432023993,17.355227894,,18.788370651,20.804664946,21.816593788,9.5250552416,55.136634979,49.462059263,11.313410355,,19.050455439,,10.496039264,23.238511209,199.87978459,23.61200128,,,5.3529032952,33.086467459,33.918613195,,43.853287197,,20.844566713
2010-04-08,,10.977949094,10.411455171,6.197882075,20.496249738,39.022659031,21.691852743,10.12,17.055683024,22.336312902,10.199930832,8.8559826232,,596.22614256,,41.114261092,17.821450041,17.796742902,,31.554463709,17.840436437,,18.820792343,20.52714398,21.75980087,9.6364593964,55.04334118,49.289717593,11.461648517,,19.145623745,,10.459846025,23.738802086,202.66297617,23.994072499,,,5.346952018,33.628103111,34.357097825,,43.68439335,,20.717047011
2010-04-09,,11.131965527,10.558224583,6.2193033264,20.538675277,39.05866333,22.338950814,10.47,17.21215718,23.109800998,10.437962981,8.984722998,,601.41047403,,41.330321796,17.847029321,17.884411586,,32.178323209,18.016875907,,19.085569496,20.522440235,21.905839802,9.6754508507,54.651507226,49.653550007,11.669812745,,19.145623745,,10.568425742,23.826352989,205.11830486,24.062845318,,,5.40754684,33.730827114,34.567205044,,44.055959812,,20.50778391
2010-04-12,,11.405772519,10.576570759,6.1336183208,20.533961329,39.544721362,22.078704851,10.22,17.290394258,23.031819909,10.46328555,8.9305165244,,606.41732388,,41.365170296,18.015121735,17.654803127,,32.102527195,17.980786016,5.3364212669,19.128798419,20.484810273,21.897726528,9.9149697836,54.912729862,49.481208337,11.745508827,,18.921698321,,10.65988767,23.720041178,204.58643841,24.253880927,,,5.3832007062,33.422655105,34.868663227,,44.15729612,,20.478356286
2010-04-13,,11.559788952,10.613263112,6.2121629093,20.609384511,39.316694137,21.76218949,10.1,17.407749875,22.711465167,11.116607833,8.9305165244,,609.5372639,,41.379109697,18.113784673,18.14324294,,32.289101999,17.888556293,5.6891484721,19.172027342,20.569477686,21.897726528,9.8704081217,54.688824746,49.260993981,11.586231653,51.585304155,18.552221371,,10.518121682,23.632490275,203.82871086,24.208032381,,,5.3301802369,33.497363471,34.649420912,,44.368413428,,20.395688935
2010-04-14,,11.713805385,10.704993995,6.2621458292,20.868651699,39.844757184,22.064637501,10.56,17.21215718,22.665098033,11.288801303,9.018602044,,621.66206075,,41.246685394,18.037046832,18.285182714,,32.796352247,17.944696124,5.6948376206,19.79344311,21.068074676,22.1248982,9.8536974984,59.586749173,49.509931949,11.467956524,51.585304155,18.473847473,,10.513548585,23.807592081,205.27130754,24.322653746,,,5.2879802716,33.954952211,34.631150719,,44.435970966,,20.524650003
2010-04-15,,11.671023043,10.796724877,6.2835670806,20.882793546,40.900883278,21.938031357,10.23,17.21215718,22.882180523,11.329317413,8.9237407152,,624.06273316,,40.884260987,17.865300236,18.314405609,,33.076214453,17.936676148,5.6038112451,19.458418957,21.025740969,21.873386706,9.8536974984,60.361087701,49.64397547,11.414338466,51.503681839,18.053987303,,10.980004416,23.76381663,204.49172247,24.337936595,,,5.2787828432,34.132384579,34.713366588,,44.343079351,,20.534570085
2010-04-16,,11.568345421,10.73251326,6.2193033264,20.953502779,40.342816649,21.459741478,9.82,,22.308914141,11.359704496,8.8763100508,,607.57562497,,39.713351365,17.788562395,17.738297112,,32.592286055,17.443447629,5.6038112451,19.161220111,20.555366451,21.135078772,9.8314166675,59.157597699,49.260993981,11.067398087,51.503681839,17.454986794,,11.08975873,23.238511209,200.07650232,24.070486742,,,5.2419931299,33.254561282,33.991693966,,43.540833581,,20.256807785
2010-04-19,,11.439998393,10.585743848,6.1907416579,20.99121437,39.59872781,21.790324188,9.85,17.055683024,22.298326142,11.045704639,8.7543454852,,612.02200656,,39.824866567,17.678936907,17.846839293,,32.679742994,17.38329781,5.5753655027,19.096376727,20.141436875,21.102625676,9.7478635513,57.944778317,47.95885692,11.046897064,51.503681839,16.917565777,,10.915981067,23.125945762,198.23318434,24.376143717,,,5.2490264574,33.310592557,34.083044931,,43.760395581,,20.273341255
2010-04-20,,11.611127763,10.594916936,6.2550054121,21.259909456,40.444828828,22.015401778,9.83,16.78185325,22.865842895,10.989994987,8.8017761496,,606.46402957,,40.305775876,18.069934478,19.065851474,,33.216145556,17.77627663,5.626567839,19.334135803,20.461291547,21.143192046,9.77571459,58.635152427,48.140773127,11.343373388,51.503681839,16.956752726,,11.002869898,23.582461187,205.98532004,24.246239503,,,5.308539229,33.375962377,34.338827632,,44.191074889,,20.660224459
2010-04-21,,11.611127763,10.448147524,6.2193033264,21.514462696,40.258806618,21.705920092,9.68,16.742734711,22.495262926,10.863382142,8.8221035772,,607.96795276,,40.542745681,17.832412589,18.681779143,,32.493168191,17.920636196,5.3705561577,19.009918881,20.814072436,20.972813292,9.7478635513,58.821740024,47.834387936,11.332334376,51.830171105,16.850388149,,10.778788176,23.401105744,206.74304759,24.185108108,,,5.2463213314,33.151837279,34.101315124,,42.797700657,,20.521343309
2010-04-22,,11.679579511,10.585743848,6.2835670806,21.783157782,40.726862501,21.734054791,9.79,,22.829843698,10.625349992,9.1541182279,,613.50724746,,40.312745576,17.474302665,18.681779143,,31.49032862,17.423397689,5.4046910485,18.745141728,21.072778421,20.680735428,9.8035656288,58.905704443,48.600350913,11.349681395,52.238282689,16.744023573,,11.044027766,23.307301205,206.50990065,24.299729473,,,5.1841034338,33.067790368,34.896068517,,43.633725196,,20.646997683
2010-04-23,,11.730918322,10.631609289,6.2121629093,22.46668037,42.299050209,22.008368104,9.89,16.820971789,22.626554115,10.817801518,9.9875427595,,609.47187594,,40.793654885,17.77029148,18.193339331,,31.041382998,17.563747268,,18.626262189,21.016333479,20.875454004,10.221331209,60.211817623,48.878012493,11.285024324,52.238282689,16.693640353,,10.865677007,23.251018481,206.09460767,24.444916536,,,5.1051137551,32.82498818,35.124445929,,43.557722966,,20.666837848
2010-04-26,,11.645353637,10.613263112,6.2407245778,22.55344292,42.071022984,22.043536477,9.9,16.820971789,22.484674927,10.908962766,10.028197614,,606.20247771,,40.563654781,17.759328931,17.149664518,,31.082196236,17.154728496,5.2909080791,18.410117575,20.964592282,20.412997386,10.282603494,59.987912507,49.280143056,11.226675261,52.238282689,16.76081798,,10.824519139,22.807010328,206.91062195,24.52133078,,,5.1494778212,32.834326725,35.699957006,,43.498610119,,20.766038669
2010-04-27,,11.17474787,10.4664937,5.9479674752,21.902723794,40.888881845,21.572280273,9.38,16.508023477,21.339053422,10.670930617,9.6826313455,,573.39640181,,39.831836267,16.666728242,17.170538014,,30.318405633,16.926159182,5.3477995638,17.734665653,20.428365331,20.104692974,10.254752456,56.498724439,47.891835159,10.938083945,52.238282689,16.044256623,,10.673606959,21.731384944,194.22597134,23.841244011,,,4.992039489,32.442107805,34.165260799,,41.269211348,,19.873231274
2010-04-28,,11.28598196,10.549051495,6.0550737323,21.89308351,41.614968535,21.234663888,9.36,16.429786399,22.025155765,11.126736861,9.9130088583,,574.629432,,39.99213937,17.14177202,16.965977751,,30.021052039,17.262998171,5.5469197603,17.513117423,20.367216643,20.21827881,10.19348017,57.189098548,47.508853671,10.950699959,52.238282689,16.374546624,,10.550133356,22.206661277,193.95639519,23.298702882,,,5.0872599236,32.189967071,34.676826202,,42.164348733,,19.919524991
